GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "54003","Berkeley, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",6051,7067,8708,10239,11027,12080,13436,14812,16850,18610,21253,24284,26446,27994,30680,34297,38449,40758,41659,45622,53281,58038,65115,74391,80137,83935,85410,86865,89188,95600,103884,111769,128589,138017,155226,166551,183528,214517,226184,238496,238598,232314,252335,276359,287362,279803,290694,283951,312579,343049,367057,364335,385895
 "54003","Berkeley, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",4058,4191,4603,5513,7133,7959,8387,9727,10608,12367,14660,15919,18113,18743,20952,24462,25670,27796,30489,34687,37248,40661,46179,52120,57553,60326,63471,66064,69383,74689,78781,89466,90066,90645,100211,103828,109274,109293,99171,95434,95782,95233,99513,106673,108951,113205,116173,121255,126828,134067,139745,147748,153584
 "54003","Berkeley, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",12471,10234,10549,12077,13880,16177,14520,15361,17043,22242,22198,20802,23272,23968,23778,32234,36940,43761,45988,56127,61534,66458,61522,66158,61365,60098,70263,72464,87855,103385,122787,133637,122135,130762,139792,178767,198455,197764,148947,114328,111741,149564,159954,192391,185780,190900,200448,205815,210148,206716,202766,221239,235878
 "54003","Berkeley, WV",5,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",2902,1182,640,923,1863,3270,-67,-1768,-2312,64,-857,-2772,-1535,552,-1225,1589,3449,8176,5807,5103,1479,2097,5278,6375,1080,406,2111,1000,408,-741,-630,-2388,-2801,-4770,-2502,-1701,-1413,-19,-7,-15,-22,-15,303,7497,-67,-16,-38,-30,-51,-1487,-487,-610,-870
 "54003","Berkeley, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",9569,9052,9909,11154,12017,12907,14587,17129,19355,22178,23055,23574,24807,23416,25003,30645,33491,35585,40181,51024,60055,64361,56244,59783,60285,59692,68152,71464,87447,104126,123417,136025,124936,135532,142294,180468,199868,197783,148954,114343,111763,149579,159651,184894,185847,190916,200486,205845,210199,208203,203253,221849,236748
 "54003","Berkeley, WV",5,CAINC4,7010,"...","Total employment ","Number of jobs",16368,16348,16449,16877,17875,18215,17428,17928,17800,18417,19335,19582,19377,19077,19357,20018,20329,20939,22031,23220,24344,25273,26030,27282,28139,29103,30057,30269,31059,32549,33291,34000,34661,35061,36451,38287,40073,41439,42146,41232,40020,39877,40943,42694,43703,44509,44818,45553,47073,49041,49521,49209,50606
 "54003","Berkeley, WV",5,CAINC4,7020,"..."," Wage and salary employment ","Number of jobs",13761,13631,13727,14056,14975,15219,14659,15312,15162,15712,16542,16601,16418,16099,16189,16732,16908,17341,18279,19198,20047,20706,21370,22672,23385,24136,24919,24967,25582,26358,27036,27570,28254,28255,29237,30389,31436,32524,32540,31995,30736,30560,31427,33256,33960,34642,35090,35812,36777,38520,39159,37766,38840
 "54003","Berkeley, WV",5,CAINC4,7040,"..."," Proprietors employment ","Number of jobs",2607,2717,2722,2821,2900,2996,2769,2616,2638,2705,2793,2981,2959,2978,3168,3286,3421,3598,3752,4022,4297,4567,4660,4610,4754,4967,5138,5302,5477,6191,6255,6430,6407,6806,7214,7898,8637,8915,9606,9237,9284,9317,9516,9438,9743,9867,9728,9741,10296,10521,10362,11443,11766
 "54005","Boone, WV",5,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",61783,77173,85509,103212,117437,137155,153729,165988,191286,220515,246460,263057,275873,318348,309596,324870,325536,334641,344817,352203,327938,354728,396710,398812,385351,425396,433215,431061,436672,454353,463281,475985,483956,507785,522118,541638,576316,623277,659401,736814,732483,754223,813386,799424,751277,739249,739193,715488,736935,775473,778865,843183,893189
 "54005","Boone, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",61691,77091,85441,103129,117352,137066,153655,165927,191235,220475,246448,263046,275847,318376,309652,324955,325675,334753,344896,352266,328017,354793,396747,398791,385358,425415,433232,430999,436740,454397,463318,475993,483945,507770,522151,541665,576365,623337,659468,736828,732492,754237,813389,799401,751306,739308,739264,715588,736992,775580,778971,843318,893312
 "54005","Boone, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",92,82,68,83,85,89,74,61,51,40,12,11,26,-28,-56,-85,-139,-112,-79,-63,-79,-65,-37,21,-7,-19,-17,62,-68,-44,-37,-8,11,15,-33,-27,-49,-60,-67,-14,-9,-14,-3,23,-29,-59,-71,-100,-57,-107,-106,-135,-123
 "54005","Boone, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",25117,25182,25554,26105,27343,27611,28381,29442,30214,30445,30892,30449,30430,30429,30284,29772,29175,28725,27658,27067,26406,25781,25958,26303,26048,25977,25928,26055,25976,25642,25640,25473,25372,25505,25545,25455,25311,25101,25115,24794,24766,24625,24504,24523,24330,24023,23626,23241,22867,22464,21962,21714,21312
 "54005","Boone, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2460,3065,3346,3954,4295,4967,5417,5638,6331,7243,7978,8639,9066,10462,10223,10912,11158,11650,12467,13012,12419,13759,15283,15162,14794,16376,16708,16544,16811,17719,18069,18686,19074,19909,20439,21278,22769,24831,26255,29717,29576,30628,33194,32599,30879,30773,31287,30786,32227,34521,35464,38831,41910
 "54005","Boone, WV",5,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",46223,58518,63979,82901,94956,114648,127933,141069,167767,197951,223822,248980,255512,317020,282753,304617,312162,330440,341244,318952,300046,338317,381884,386186,328241,392210,417305,409832,399576,408720,399356,408156,383177,386788,404750,458339,492902,539724,540373,594431,603138,615740,687066,612082,529977,471021,406929,318757,316978,356141,315794,303373,319588
 "54005","Boone, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",3415,4190,4890,6481,8695,10553,11503,13286,14923,18197,21454,25699,28817,37979,32883,36412,38373,41241,42028,40416,40721,46191,52295,55795,52344,62147,69515,70281,68035,71092,69048,74008,63237,55564,59331,65585,69794,71382,67883,71529,74563,76236,74210,66461,65132,60567,54133,45507,46389,49667,46210,45429,47075
 "54005","Boone, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",1582,1949,2201,2957,3833,4676,5255,5898,6679,7857,9483,10977,12196,15579,13652,14749,15937,17433,18149,17796,17504,20069,23185,23159,19863,23793,25397,24502,23423,23912,23427,23280,24133,25028,26275,29635,32275,34994,35958,39081,40140,40959,35738,32039,36106,33681,30165,26113,26950,30143,27363,27367,28650
 "54005","Boone, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",1833,2241,2689,3524,4862,5877,6248,7388,8244,10340,11971,14722,16621,22400,19231,21663,22436,23808,23879,22620,23217,26122,29110,32636,32481,38354,44118,45779,44612,47180,45621,50728,39104,30536,33056,35950,37519,36388,31925,32448,34423,35277,38472,34422,29026,26886,23968,19394,19439,19524,18847,18062,18425
 "54005","Boone, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",5337,6020,6306,3605,2290,969,1530,-598,-2871,-6864,-13035,-25175,-26129,-45946,-38723,-45080,-50952,-61675,-64529,-41796,-51285,-61932,-69418,-79464,-42194,-59377,-77943,-80512,-74490,-71242,-56720,-60225,-54884,-55033,-59067,-77960,-81722,-88033,-76103,-82884,-109781,-107158,-128752,-81940,-47453,-10852,19292,66943,78508,80403,106923,120790,124462
 "54005","Boone, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",48145,60348,65395,80025,88551,105064,117960,127185,149973,172890,189333,198106,200566,233095,211147,223125,222837,227524,234687,236740,208040,230194,260171,250927,233703,270686,269847,259039,257051,266386,273588,273923,265056,276191,286352,314794,341386,380309,396387,440018,418794,432346,484104,463681,417392,399602,372088,340193,349097,386877,376507,378734,396975
 "54005","Boone, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",4065,4689,5137,5673,6380,7516,8337,9191,10385,12296,14652,18517,22903,28294,30115,34656,36490,37518,38683,39806,41394,43590,46388,45363,44070,43577,50050,53135,58094,60921,58425,64666,69269,69029,69134,58590,60884,55716,64052,78041,82555,80141,89421,88691,84559,84240,91068,98768,91812,87881,99942,97452,95064
 "54005","Boone, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",9573,12136,14977,17514,22506,24575,27432,29612,30928,35329,42475,46434,52404,56959,68334,67089,66209,69599,71447,75657,78504,80944,90151,102522,107578,111133,113318,118887,121527,127046,131268,137396,149631,162565,166632,168254,174046,187252,198962,218755,231134,241736,239861,247052,249326,255407,276037,276527,296026,300715,302416,366997,401150
 "54005","Boone, WV",5,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",33362,41135,46803,62380,71183,81401,92891,107226,116894,134635,156213,187965,192858,242753,206841,219570,226111,235716,232856,213862,219713,247124,256087,265964,211258,251868,275657,277764,270079,271463,260180,267101,290754,301809,312420,355259,384346,410434,415064,462632,475236,482813,541441,462758,397560,358276,305467,232279,237393,271638,235626,216485,228500
 "54005","Boone, WV",5,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",6309,7698,8735,11548,13738,16441,17053,19848,22571,27792,32192,40176,43124,54426,52123,52623,54372,65392,72280,50462,52666,58455,63013,70614,65913,77714,87308,93222,97238,95316,94581,102632,77181,68307,78425,88794,90526,104320,97628,106835,103015,104068,109900,107880,96158,82617,77161,59114,63367,65938,65281,61666,62839
 "54005","Boone, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",4476,5457,6046,8024,8876,10564,10805,12460,14327,17452,20221,25454,26503,32026,32892,30960,31936,41584,48401,27842,29449,32333,33903,37978,33432,39360,43190,47443,52626,48136,48960,51904,38077,37771,45369,52844,53007,67932,65703,74387,68592,68791,71428,73458,67132,55731,53193,39720,43928,46414,46434,43604,44414
 "54005","Boone, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",1833,2241,2689,3524,4862,5877,6248,7388,8244,10340,11971,14722,16621,22400,19231,21663,22436,23808,23879,22620,23217,26122,29110,32636,32481,38354,44118,45779,44612,47180,45621,50728,39104,30536,33056,35950,37519,36388,31925,32448,34423,35277,38472,34422,29026,26886,23968,19394,19439,19524,18847,18062,18425
 "54005","Boone, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",6552,9685,8441,8973,10035,16806,17989,13995,28302,35524,35417,20839,19530,19841,23789,32424,31679,29332,36108,54628,27667,32738,62784,49608,51070,62628,54340,38846,32259,41941,44595,38423,15242,16672,13905,14286,18030,24970,27681,24964,24887,28859,35725,41444,36259,30128,24301,27364,16218,18565,14887,25222,28249
 "54005","Boone, WV",5,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",83,74,62,79,81,87,72,58,48,33,6,6,22,-31,-58,-87,-140,-113,-79,-63,-79,-65,-37,14,-12,-22,-19,61,-69,-45,-38,-9,10,14,-34,-28,-50,-61,-68,-15,-10,-15,-4,23,-29,-59,-71,-100,-57,-107,-106,-135,-123
 "54005","Boone, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",6469,9611,8379,8894,9954,16719,17917,13937,28254,35491,35411,20833,19508,19872,23847,32511,31819,29445,36187,54691,27746,32803,62821,49594,51082,62650,54359,38785,32328,41986,44633,38432,15232,16658,13939,14314,18080,25031,27749,24979,24897,28874,35729,41421,36288,30187,24372,27464,16275,18672,14993,25357,28372
 "54005","Boone, WV",5,CAINC4,7010,"...","Total employment ","Number of jobs",6026,6417,6836,7847,8320,8895,8636,9390,9562,9732,10052,10833,10062,11121,9523,9617,9784,9819,9522,8915,8890,9410,9413,9624,8302,8995,9327,9340,9260,9474,9157,9076,8914,8982,9195,9668,10109,10142,9919,10112,10027,10014,10145,9419,8783,8164,7450,6314,6182,6136,5923,5562,5594
 "54005","Boone, WV",5,CAINC4,7020,"..."," Wage and salary employment ","Number of jobs",5278,5650,6110,7144,7605,8139,7823,8558,8733,8907,9196,9938,9170,10239,8608,8664,8771,8774,8374,7778,7683,8141,8194,8456,7225,7910,8274,8280,8232,8064,7787,7674,8008,8066,8330,8848,9210,9330,9080,9323,9198,9210,9267,8583,7892,7339,6568,5504,5382,5288,5164,4718,4738
 "54005","Boone, WV",5,CAINC4,7040,"..."," Proprietors employment ","Number of jobs",748,767,726,703,715,756,813,832,829,825,856,895,892,882,915,953,1013,1045,1148,1137,1207,1269,1219,1168,1077,1085,1053,1060,1028,1410,1370,1402,906,916,865,820,899,812,839,789,829,804,878,836,891,825,882,810,800,848,759,844,856
 "54007","Braxton, WV",5,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",23158,29640,33359,33015,36954,39616,44058,47800,53684,60498,71239,85512,96380,107516,109007,120158,124188,128392,129555,136853,143862,150036,152441,162504,172868,179265,191837,206703,209786,216526,220047,238425,244571,257455,265770,280263,290709,312001,332028,361661,364369,383782,409817,431761,417943,430910,449613,428652,433583,448721,459743,484829,508826
 "54007","Braxton, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",22815,29340,33040,32615,36435,39331,44138,48030,54019,60793,71206,85284,96944,108096,109203,119943,124198,127894,129837,137234,143637,149733,152985,162489,172702,179214,192296,207753,210754,216922,220438,237959,243808,256884,265654,280041,290933,312752,333219,362337,365237,384677,409989,432128,416845,429776,448258,427475,431941,447334,457344,482951,507970
 "54007","Braxton, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",343,300,319,400,519,285,-80,-230,-335,-295,33,228,-564,-580,-196,215,-10,498,-282,-381,225,303,-544,15,166,51,-459,-1050,-968,-396,-391,466,763,571,116,222,-224,-751,-1191,-676,-868,-895,-172,-367,1098,1134,1355,1177,1642,1387,2399,1878,856
 "54007","Braxton, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",12485,12756,13206,13275,13576,13203,13293,13401,13593,13601,13778,13954,14184,14200,14307,14121,14130,13972,13676,13472,13132,13021,13242,13328,13627,13757,14027,14192,14155,14299,14521,14713,14702,14667,14632,14696,14682,14585,14585,14587,14512,14508,14358,14136,13935,13817,13656,13464,13241,12939,12688,12386,12247
 "54007","Braxton, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",1855,2324,2526,2487,2722,3001,3314,3567,3949,4448,5170,6128,6795,7572,7619,8509,8789,9189,9473,10158,10955,11523,11512,12193,12686,13031,13676,14565,14821,15143,15154,16205,16635,17553,18164,19071,19800,21392,22765,24793,25108,26453,28543,30543,29992,31187,32924,31837,32745,34680,36234,39143,41547
 "54007","Braxton, WV",5,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",16170,21762,24112,20786,23837,23891,24377,25138,27767,31086,36604,43467,51276,60737,60226,68846,71561,75925,77259,82946,90397,96208,88091,89779,93819,96215,109837,122596,116640,122145,124882,136293,132080,142635,149299,159541,167443,175654,176670,178490,174381,183546,185235,193608,192341,195607,210770,206590,205028,205908,212548,213952,217311
 "54007","Braxton, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",1254,1762,2006,1728,2292,2321,2343,2438,2661,3017,3689,4563,5918,7329,7191,8546,9097,9790,10204,11600,12740,13600,13110,13425,14427,14564,17437,19462,17824,18669,19080,20437,19972,20624,22351,23496,24502,24701,23898,23282,23441,24269,21928,22312,24746,25467,27410,27979,27757,28088,28592,29349,29786
 "54007","Braxton, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",596,785,892,807,1027,1069,1112,1138,1213,1362,1673,2038,2623,3203,3145,3605,3937,4310,4570,5083,5745,6034,5833,5896,6235,6600,7609,8356,7988,8167,8338,8733,8628,9098,9798,10501,11175,12059,12671,12968,12944,13499,11340,11663,14129,14705,15713,16107,16492,16971,17074,17480,17980
 "54007","Braxton, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",658,977,1114,921,1265,1252,1231,1300,1448,1655,2016,2525,3295,4126,4046,4941,5160,5480,5634,6517,6995,7566,7277,7529,8192,7964,9828,11106,9836,10502,10742,11704,11344,11526,12553,12995,13327,12642,11227,10314,10497,10770,10588,10649,10617,10762,11697,11872,11265,11117,11518,11869,11806
 "54007","Braxton, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",870,680,853,2194,1960,2711,3989,5362,6597,8315,10389,12654,11596,10738,8390,8097,8090,6077,5971,4195,1517,350,5144,8059,10258,12730,10319,9362,12999,13303,14257,16024,16857,16100,16622,17848,19602,23215,26200,31610,37087,43155,57184,61757,59721,60335,47770,36775,39319,50097,46187,33748,34668
